,created_at,text
167,2021-04-26T15:26:58.000Z,"@tesla_adri @alex_avoigt @DriveTeslaca @28delayslater @elonmusk @WholeMarsBlog @raffaeru @mortenlund89 @flcnhvy @teslamag I know both points. But non the less, hybrids are the worst vehicles, even if they are plug-in hybrids. I hope that the incentives and tax reductions will be reduced or vanish for those vehicles.

Technically BEVs are supreme and way better."
168,2021-04-26T15:26:57.000Z,Elon musk needs to have as many babies as possible in my opinion
169,2021-04-26T15:26:56.000Z,"RT @blockchainshay: The chart on $LABRA looks so good 😍! 

It's not if, it's when it will.. 📈

Chart: https://t.co/wiiaVC9E6a 

$DOGE $SHIB…"
170,2021-04-26T15:26:56.000Z,"@Timcast @Tesla Too slow man. You need a full speed clip and a slowed down one but not this slow. Get with it Tim!

Nice vid tho"
171,2021-04-26T15:26:55.000Z,@mtgreenee @JoeBiden I hate flying. I’d love a Tesla. I’d switch to solar grid but I’m in an apartment. I have no use for oil except for food. And was never a fan of beef. ¯\_(ツ)_/¯ https://t.co/x6r0DxN0RA
172,2021-04-26T15:26:55.000Z,Tesla before 30 is on my goal list
173,2021-04-26T15:26:54.000Z,"The problem is boomers still think Elon Musk and Jeff Bezos rightfully EARNED their billions, instead of them underpaying workers and stealing that money. That’s where our brains are so different and why Elon Musk is still allowed to do things like host SNL."
174,2021-04-26T15:26:51.000Z,@tradewithmojo What's up Mojo! What do you think about Tesla? Chart leaning bullish or bearish? They report today
175,2021-04-26T15:26:51.000Z,RT @nypost: Elon Musk says 'bunch of people will probably die' during Mars mission https://t.co/Mhcs0wxPAv https://t.co/9kBCPeoA9u
176,2021-04-26T15:26:49.000Z,"RT @conspiracyb0t: If Nikola Tesla had not been censored, we could have been traveling between the stars by now."
177,2021-04-26T15:26:47.000Z,"Are you surprised?

https://t.co/YnKlRCUNNe"
178,2021-04-26T15:26:47.000Z,@vincent13031925 Where is the woman shouting on a Tesla?
179,2021-04-26T15:26:43.000Z,RT @shreshthshakyw1: @Tesla hello please give feature for finding nearest destination when charging reaches to 20% and set autopilot to tha…
180,2021-04-26T15:26:41.000Z,"@Sherwin75644853 @JamesBrownsDead @JustAnLED Very likely, Elon musk is already throwing up satellite for free internet worldwide that will be good enough for rural areas to stream on. Sony stuck in a weird state of not being big enough to compete and not unique enough to carve a niche like Nintendo."
181,2021-04-26T15:26:40.000Z,RT @Trade_The_News: (US) Three Democratic US senators said to introduce legislation looking to mandate driver-monitoring systems to address…
182,2021-04-26T15:26:39.000Z,"RT @PPathole: Reasons why Tesla's are so safe: 

- Low center of gravity significantly reduces risk of rollovers. 

- No engine in front tr…"
183,2021-04-26T15:26:39.000Z,"Unless you glide on “high frequency,” to dance 💃 you need energy’s...

Rare earth bottleneck will “Pause” EV production...?$TSLA $GM $F $NIO 
Could oil rise to $95 a barrel? 

@kbsalsaud @FaisalbinFarhan @Saudi_Gazette @SaudiCMA_En @Aramco https://t.co/FqSX8vW1v0"
184,2021-04-26T15:26:38.000Z,"your reasons for choosing @ShardingDAO:

💫 13.3% airdrop
💫 30M issuance in Total Supply
💫 liquidity mining
💫 95%ETH network+5% BSC

Don’t doubt!

$kong $ren $trx $eth $pax $ubx $aapl $btt $xsr $must $bqt $dent $sol $mana $dot $dcr $one $sc $lcg $tsla $busd"
185,2021-04-26T15:26:37.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
186,2021-04-26T15:26:36.000Z,"Tesla is going to release their quarterly reports tomorrow, what do you expect?

#Tesla #stock #StockMarket #StocksToBuy #NASDAQ #StockMarketNews #ElonMusk #BTC #Bitcoin #bitcoins #ETH #NFT #NFTs #Crypto #NFTCommunity #cryptocurrencies"
187,2021-04-26T15:26:35.000Z,"(US) Three Democratic US senators said to introduce legislation looking to mandate driver-monitoring systems to address 'driver assistance' technologies - press
(More at https://t.co/AFRIAihgkp)
$TSLA $DRIV $F $GM"
188,2021-04-26T15:26:35.000Z,I find it funny that this tesla emergency recharge vehicle is a ford https://t.co/xDD0tnHPqj
189,2021-04-26T15:26:33.000Z,#Options Flow Stream Update $AAPL $AMZN $TSLA $SHOP $GOOGL $RUN $APO $NDX $SPY $QQQ $SPX #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stock #stocks #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/Gr3YvQQ4OY https://t.co/54w5LMWPP3
190,2021-04-26T15:26:33.000Z,"RT @JonErlichman: Elon Musk and Jeff Bezos in 2008.

Today, they’re worth $382 billion. https://t.co/c3KUlKKQd0"
191,2021-04-26T15:26:30.000Z,@energysmartohio @SimonMahan @SpaceX @Tesla @Toyota @MikeBloomberg @BeyondCoal I don't agree with your assessment of cryptocurrency's affect on our power grid though. https://t.co/QRnvHprGtV
192,2021-04-26T15:26:30.000Z,"@GreenFireHVAC @SimonMahan @SpaceX @Tesla @Toyota @MikeBloomberg @BeyondCoal Just got back to Ohio yesterday, headed back to WV next week to work on our new place there."
193,2021-04-26T15:26:29.000Z,"RT @klwtts: What are the odds Tesla announces a new EV lap record set at Laguna Seca last week today?
What are the odds it’s a new producti…"
194,2021-04-26T15:26:29.000Z,RT @papermagazine: This was a choice... https://t.co/YJrjbn6CuK
195,2021-04-26T15:26:29.000Z,"""I loved her as a man loves woman"" 
~ Tesla dude https://t.co/12R7ba38bv"
196,2021-04-26T15:26:28.000Z,RT @MichaelAusiello: #SNL: Elon Musk Backlash Grows as 2 Cast Members Slam Controversial Hosting Decision https://t.co/F6yBrKMAiX
197,2021-04-26T15:26:26.000Z,RT @TeslaPodcast: $TSLA earnings day!
198,2021-04-26T11:28:00.000Z,"RT @markets: #5things 
-India gets help
-Tesla earnings
-China crackdown
-Markets mixed
-Coming up... 
https://t.co/LpU4Y7cpNa https://t.co…"
199,2021-04-26T11:27:59.000Z,"RT @JohnnaCrider1: I believe @elonmusk is a werewolf. 

Why else would he schedule the Tesla earnings call on the Super moon in Scorpio?"
200,2021-04-26T11:27:57.000Z,@Dxron2 Check out tesla roadster... look at the specs!😎fucking beast!!!!
201,2021-04-26T11:27:57.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
202,2021-04-26T11:27:55.000Z,"RT @HeerJeet: ""The coronavirus panic is dumb."" -- Elon Musk, March 6, 2020."
203,2021-04-26T11:27:54.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
204,2021-04-26T11:27:54.000Z,"@mrekset @JeffTutorials @Tesla @GM I agree and disagree. 
You don’t need to know the exact definition of the word but autopilot in planes never implied the plane flew itself. But I do agree the public needs to learn the definition of words before they use them. especially the media."
205,2021-04-26T11:27:53.000Z,RT @grisefinance: Our AI scans the top 1000 coins on coingecko runs them through 80 different technical indicators over the past trading da…
206,2021-04-26T11:27:53.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
207,2021-04-26T11:27:52.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
208,2021-04-26T11:27:52.000Z,"RT @DCDOWORK: $NIO $TSLA $AAPL $AMZN get ready for an epic week, earnings season is here! 🐂 https://t.co/GyzfC1lz1g"
209,2021-04-26T11:27:51.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
210,2021-04-26T11:27:51.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
211,2021-04-26T11:27:49.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
212,2021-04-26T11:27:48.000Z,"Therefore, traders are likely to turn their attention to the US earnings season, which will intensify over the next few days with reports from Tesla, Apple, Facebook and Amazon. Let's see the data:"
213,2021-04-26T11:27:47.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
214,2021-04-26T11:27:45.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
215,2021-04-26T11:27:45.000Z,he’s the elon musk of football https://t.co/H4ulSnb127
216,2021-04-26T11:27:43.000Z,"RT @StockMarketJun1: ARK Funds: Top 5, Last 5

BUYS: $COIN, $PATH, $SKLZ, $DKNG, $TSP

SELLS: $SQ, $TSLA, $NVDA, $ROKU, $PCAR https://t.co/…"
217,2021-04-26T11:27:43.000Z,"@WholeMarsBlog @mrlevine @jimfarley98 I should make it clear, 

this is a clear case of:
- A person (me)
- With a bias + financial interest (long $TSLA)
- Cherry picking data (IIHS Report)
- To suit a narrative (that Ford make death traps)

Why doesn’t the media disclose the above too?"
218,2021-04-26T11:27:42.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
219,2021-04-26T11:27:41.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
220,2021-04-26T11:27:40.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
221,2021-04-26T11:27:40.000Z,Tesla Seen Posting Record Earnings at Start of Turbulent Year https://t.co/mIHO6Pb93F
222,2021-04-26T11:27:38.000Z,RT @AfrakanEmporium: $TSLA #Tesla’s Stock-Market Devotees Might Get an Earnings Jolt https://t.co/TNeiT4kgGT
223,2021-04-26T11:27:37.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
224,2021-04-26T11:27:37.000Z,"Holy s***! ""DC Pastor used PPP loan to buy Tesla, Baltimore property, U.S. Attorney says."" https://t.co/tMuPaxPzVy https://t.co/QRcCOKaM7f"
225,2021-04-26T11:27:37.000Z,#Bitcoin on Track for Biggest Bounce Since February on Musk Tweet - TheStreet https://t.co/nBgyUuoV7j
226,2021-04-26T11:27:36.000Z,✨ Participate in the April #Webull wheel event to win awesome prizes! 😍 4000 shares of TSLA stocks are waiting to be claimed. 💙 https://t.co/pCTHwSCW76
227,2021-04-26T11:27:35.000Z,"RT @TommyThornton: $TSLA reports it's quarterly emissions credits tomorrow after the bell.  I have 400 million on my model.  As a reminder,…"
228,2021-04-26T11:27:35.000Z,"RT @HeerJeet: ""The coronavirus panic is dumb."" -- Elon Musk, March 6, 2020."
229,2021-04-26T11:27:35.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
230,2021-04-26T11:27:34.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
231,2021-04-26T11:27:33.000Z,RT @toyinomotoso: Elon Musk got $165m from Paypal &amp; used the funds to launch 3 businesses now worth $140b making him the 2nd richest in the…
232,2021-04-26T11:27:31.000Z,RT @nypost: Elon Musk says 'bunch of people will probably die' during Mars mission https://t.co/Mhcs0wxPAv https://t.co/9kBCPeoA9u
233,2021-04-26T11:27:31.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
234,2021-04-26T11:27:31.000Z,@smartertrader Huge anti-Tesla media and social media campaigns for earnings this time.  That should tell you something.
235,2021-04-26T11:27:29.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
236,2021-04-26T11:27:26.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
237,2021-04-26T11:27:24.000Z,"RT @WhiteRoseberri1: @Symply_Tacha since you don't want to give us your current location, are you making babies for Elon Musk  already ? Or…"
238,2021-04-26T11:27:24.000Z,"RT @PunchableFaceVI: 2008: Google bought YouTube for $1.65 billion and it now generates $1.65 billion in revenue every 3 weeks.

2021: You…"
239,2021-04-26T11:27:24.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
240,2021-04-26T11:27:24.000Z,"RT @FadeMyTakes: I’m gonna stick with my guts 

Limit buy $TSLA 420.69 https://t.co/nQzCVuPXXf"
241,2021-04-26T11:27:23.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
242,2021-04-26T11:27:22.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
243,2021-04-26T11:27:22.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
244,2021-04-26T11:27:21.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
245,2021-04-26T11:27:21.000Z,"RT @Junheng_Li: Chronicle of $TSLA demand in China, suggested by Baidu search interest. https://t.co/TedbXvRaHC"
246,2021-04-26T11:27:20.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
247,2021-04-26T11:27:16.000Z,"RT @SciencePorn1: The world's largest Tesla coil is a 130,000-watt unit built by Greg Leyh and Eric Orr, part of a 38-foot-tall (12 m) scul…"
248,2021-04-26T11:27:15.000Z,"RT @elondogev2: Grab your morning COFFEE &amp; watch $ELONGE make moves today!

$SHIB $DOGE $ELON $SELON $MUSK $AKITA $KISHU $POODL $PUG $PAID…"
249,2021-04-26T11:27:12.000Z,"RT @Vijayraj11122: Join now
$TSLA $NVDA  $MU $AMZN $MSFT $BABA $NFLX $ADBE $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH $NKE…"
250,2021-04-26T11:27:12.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
251,2021-04-26T11:27:11.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
252,2021-04-26T11:27:10.000Z,RT @Fight4Fr66dom: @OptionsGod1 Plus $tsla and $amzn chart all look great into earnings.  Call spreads anyone ?
253,2021-04-26T11:27:10.000Z,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$AAPL $TSLA $AMD $AMZN $MSFT $FB $NIO $BA $UPS $PINS $GE $SHOP $GOOGL $QC…"
254,2021-04-26T11:27:08.000Z,RT @grisefinance: Our AI scans the top 1000 coins on coingecko runs them through 80 different technical indicators over the past trading da…
255,2021-04-26T11:27:07.000Z,"RT @NinjaSwinga: The radical part of $Tsla Shareholders act like fascists when another company in the sector, mostly $Nio, is in an or ente…"
256,2021-04-26T11:27:07.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
257,2021-04-26T11:27:07.000Z,RT @Dream: I swear 2021 is going to end with Elon Musk boxing MrBeast and I'm all for it
258,2021-04-26T11:27:07.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
259,2021-04-26T11:27:05.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
260,2021-04-26T11:27:05.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
261,2021-04-26T11:27:04.000Z,"RT @Vijayraj11122: Join the most profitable trading alerts chatroom

$SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $B…"
262,2021-04-26T11:27:04.000Z,"RT @7NewsDC: A D.C. pastor used loans meant for COVID pandemic relief to buy cars &amp; property in Baltimore, according to U.S. Attorney's Off…"
263,2021-04-26T11:27:03.000Z,"RT @cryptovenizo: New coin called $FTHD that was based off of Elon Musk's tweet is about to moon. If you missed on safemoon and elongate, $…"
264,2021-04-26T11:27:02.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
